style,tpp_id,CropName,GermplasmType,TPPID,TPPShortName,TPPInternalName,Organisation,TPPLead,Status,Scope,BreedingEffort,Tier,BPShortName,BPLongName,BreedingTeam,TeamLead,MSShortName,TPPDescription,Cost,TPPDateCreated,TPPDateLastEdited
,159,Maize,No Germplasm Type,TPP00080,Maize LAC CIMMYT TPP00080,-,CIMMYT,Thanda Dhliwayo,Funded,CGIAR,Category 1: Full,-,Maize CIMMYT BP00128,LatAmTM (white),LatAm TM,-,Maize LAC MS00366,"White maize for Latin American Mid-altitude Tropics: High-yielding, intermediate maturing, multiple stress tolerant white maize for food and feed purposes in Latin American rainfed tropical mid-altitude areas. , Rainfed, Latin American rainfed tropical mid-altitude areas; May-September",-,"April 25, 2023","September 18, 2024"
,178,Maize,No Germplasm Type,TPP00093,Maize LAC CIMMYT TPP00093,-,CIMMYT,Felix San Vicente,Funded,CGIAR,Category 1: Full,-,Maize CIMMYT BP00037,-,-,-,Maize LAC MS00365,"White nutritious maize (High Zinc) for Latin American Lowland Tropics: High-yielding, late maturing, multiple stress tolerant white maize for food purposes in Latin American rainfed tropical lowlands. , Rainfed, Latin American rainfed tropical lowlands; June-October",-,"April 25, 2023","September 18, 2024"
,153,Maize,No Germplasm Type,TPP00588,Maize MOZ IIAM TPP00588,-,IIAM,Pedro Fato,Funded,National,Category 2: Early and Late Testing,-,Maize CIMMYT BP00033,SA-PP2 Extra Early to Early (white),Southern Africa Early,-,Maize SAF MS00355,"Maize, Food, White, hot and dry/humid lowland (<400m), Rainfed",-,"September 24, 2024","June 26, 2025"
,154,Maize,No Germplasm Type,TPP00589,Maize MOZ IIAM TPP00589,-,IIAM,Pedro Fato,Funded,National,Category 2: Early and Late Testing,-,Maize CIMMYT BP00033,SA-PP2 Extra Early to Early (white),Southern Africa Early,-,Maize SAF MS00355,"Maize, Food, White, hot and dry/humid lowland (<400m), Rainfed",-,"September 24, 2024","June 26, 2025"
,11,Maize,No Germplasm Type,TPP00590,Maize MOZ IIAM TPP00590,-,IIAM,Pedro Fato,Funded,National,-,-,-,-,-,-,Maize SAF MS01335,"Maize, Food, White, warm and dry/humid midlands (400 - 800m), Rainfed",-,"September 24, 2024","April 01, 2026"
,167,Maize,No Germplasm Type,TPP00591,Maize MOZ IIAM TPP00591,-,IIAM,Pedro Fato,Funded,National,Category 2: Early and Late Testing,-,Maize CIMMYT BP00032,SA-PP1 - Intermediate (white),Southern Africa Intermediate/Late,-,Maize SAF MS00356,"Maize, Food, White, warm and dry/humid midlands (400 - 800m), Rainfed",-,"September 24, 2024","June 26, 2025"
,196,Maize,No Germplasm Type,TPP00592,Maize MOZ IIAM TPP00592,-,IIAM,Pedro Fato,Funded,National,Category 2: Early and Late Testing,-,Maize CIMMYT BP00126,-,-,-,Maize SAF MS00354,"Maize, Food, White, cool and wet high-altitude (> 800 m), Rainfed",-,"September 24, 2024","June 26, 2025"
,186,Maize,No Germplasm Type,TPP00593,Maize MOZ IIAM TPP00593,-,IIAM,Pedro Fato,Funded,National,Category 2: Early and Late Testing,-,Maize CIMMYT BP00040,-,-,-,Maize SAF MS00352,"Maize, Food, White, cool and wet high-altitude (>800m), Rainfed",-,"September 24, 2024","June 26, 2025"
,9,Maize,No Germplasm Type,TPP00500,Maize MWI DARS TPP00500,-,DARS,Kesbel Kaonga,Funded,National,-,-,-,-,-,-,Maize SAF MS00355,"Maize, Food, White, Dry/wet Low-altitudes agro-ecologies, Rainfed, Lowland",-,"September 05, 2024","October 17, 2025"
,10,Maize,No Germplasm Type,TPP00501,Maize MWI DARS TPP00501,-,DARS,Kesbel Kaonga,Funded,National,-,-,-,-,-,-,Maize SAF MS00352,"Maize, Food, Orange, Dry/wet Low altitudes agro-ecologies, Rainfed, early agro-ecologies",-,"September 05, 2024","October 17, 2025"
,148,Maize,No Germplasm Type,TPP00541,Maize MWI DARS TPP00541,-,DARS,Kesbel Kaonga,Funded,National,-,-,Maize CIMMYT BP00033,SA-PP2 Extra Early to Early (white),Southern Africa Early,-,Maize SAF MS00355,"Maize, Food, White, Dry/wet Low-altitudes agroecologies, Rainfed, Lowland",-,"September 18, 2024","June 26, 2025"
,168,Maize,No Germplasm Type,TPP00542,Maize MWI DARS TPP00542,-,DARS,Kesbel Kaonga,Funded,National,-,-,Maize CIMMYT BP00032,SA-PP1 - Intermediate (white),Southern Africa Intermediate/Late,-,Maize SAF MS00356,"Maize, Food, White, Dry/wet Mid altitudes agro-ecologies, Rainfed, Medium agro-ecologies",-,"September 18, 2024","June 26, 2025"
,182,Maize,No Germplasm Type,TPP00543,Maize MWI DARS TPP00543,-,DARS,Kesbel Kaonga,Funded,National,-,-,Maize CIMMYT BP00040,-,-,-,Maize SAF MS00352,"Maize, Food, Orange, Dry/wet Low altitudes agro-ecologies, Rainfed, early agro-ecologies",-,"September 18, 2024","June 26, 2025"
,170,Maize,No Germplasm Type,TPP00545,Maize MWI DARS TPP00545,-,DARS,Kesbel Kaonga,Funded,National,-,-,Maize CIMMYT BP00032,SA-PP1 - Intermediate (white),Southern Africa Intermediate/Late,-,Maize SAF MS00356,"Maize, Food, White, Dry/wet Mid altitudes agro ecologies, Rainfed, Medium agro ecologies",-,"September 18, 2024","June 26, 2025"
,171,Maize,No Germplasm Type,TPP00546,Maize MWI DARS TPP00546,-,DARS,Kesbel Kaonga,Funded,National,-,-,Maize CIMMYT BP00032,SA-PP1 - Intermediate (white),Southern Africa Intermediate/Late,-,Maize SAF MS00356,"Maize, Food, White, Dry/wet Mid altitudes agro ecologies, Rainfed, Medium agro ecologies",-,"September 18, 2024","June 26, 2025"
,192,Maize,No Germplasm Type,TPP00548,Maize MWI DARS TPP00548,-,DARS,Kesbel Kaonga,Funded,National,-,-,Maize CIMMYT BP00126,-,-,-,Maize SAF MS00354,"Maize, Food, White, Dry/wet high altitudes agro ecologies, Rainfed late agro ecologies",-,"September 18, 2024","June 26, 2025"
,155,Maize,No Germplasm Type,TPP00081,Maize SA CIMMYT TPP00081,-,CIMMYT,Bindiganavile Sampath Vivek,Funded,CGIAR,Category 1: Full,-,Maize CIMMYT BP00034,SADT (yellow),South Asia DT,-,Maize SA MS00361,"Drought-tolerant yellow maize for South Asia rainfed lowland tropics, used for feed and food purposes. Rainfed , and semi-arid (≤600 mm annual RF) lowland tropics, with maize crops experiencing drought, waterlogging + drought and drought + heat stress, Rainfed lowland tropics semi-arid (≤600 mm annual RF) lowland tropics., South Asia rainfed lowland tropics semi-arid (≤600 mm annual RF) lowland tropics.; India (June- Sep), Nepal( June- Sep), Bangladesh (Oct- Jan), Pakistan & Sri Lanka (May-Sept)",-,"April 25, 2023","September 18, 2024"
,156,Maize,No Germplasm Type,TPP00083,Maize SA CIMMYT TPP00083,-,CIMMYT,Vinayan Madhumal Thayil,Funded,CGIAR,Category 1: Full,-,Maize CIMMYT BP00035,SAWLDT (yellow),South Asia WLDT,-,Maize SA MS00362,"Waterlogging- and drought-tolerant yellow maize for South Asia rainfed lowland tropics, used for feed and food purposes., Rainfed lowland tropics, South Asia rainfed lowland tropics; India (June- Sep), Nepal(April- Sep), Bangladesh (Feb-May), Pakistan (July-Nov) & Sri Lanka (May-Sept)",-,"April 25, 2023","September 18, 2024"
,157,Maize,No Germplasm Type,TPP00085,Maize SA CIMMYT TPP00085,-,CIMMYT,Pervez Haider Zaidi,Funded,CGIAR,Category 1: Full,-,Maize CIMMYT BP00036,SAHDT (yellow),South Asia HDT,-,Maize SA MS00360,"Heat and drought-tolerant yellow maize for South Asia rainfed lowland semi-arid tropics, Rainfed lowland semi-arid tropics, South Asia rainfed lowland semi-arid tropics; India (June- Sep), Nepal( April- Sep), Pakistan (July-Nov)",-,"April 25, 2023","September 18, 2024"
,177,Maize,No Germplasm Type,TPP00074,Maize SAF CIMMYT TPP00074,-,CIMMYT,Dagne Wegary,Funded,CGIAR,Category 1: Full,-,Maize CIMMYT BP00032,SA-PP1 - Intermediate (white),Southern Africa Intermediate/Late,-,Maize SAF MS00356,"High-yielding, intermediate, drought-, heat- and low soil pH stress-tolerant white maize varieties for the Southern African dry/wet lowland and mid-altitude areas, and used mainly for food purposes., Rainfed, Southern African dry/wet lowland and mid-altitude areas; October-April",-,"April 25, 2023","September 18, 2024"
,147,Maize,No Germplasm Type,TPP00076,Maize SAF CIMMYT TPP00076,-,CIMMYT,Thokozile Ndhlela,Funded,CGIAR,Category 1: Full,-,Maize CIMMYT BP00033,SA-PP2 Extra Early to Early (white),Southern Africa Early,-,Maize SAF MS00355,"High-yielding, extra early/ early , drought-, heat- and low soil pH stress-tolerant white maize hybrids for the Southern African dry/wet lowland and mid-altitude areas, and used mainly for food purposes., Rainfed, Southern African dry/wet lowland and mid-altitude areas; October-April",-,"April 25, 2023","September 18, 2024"
,180,Maize,No Germplasm Type,TPP00095,Maize SAF CIMMYT TPP00095,-,CIMMYT,Felix San Vicente,Funded,CGIAR,Category 4: Late Testing,-,Maize CIMMYT BP00037,-,-,-,Maize SAF MS00353,"White nutritious maize(High Zinc) for Southern Africa, Rainfed, ESA tropical agro ecological zones",-,"April 25, 2023","September 18, 2024"
,145,Maize,No Germplasm Type,TPP00583,Maize TZA TARI TPP00583,-,TARI,John Mushongi,Funded,National,-,-,Maize CIMMYT BP00031,EA-PP3 (white),Eastern Africa Highlands,-,Maize EAF MS00372,"Maize, Rainfed, high altitude, cool temperature, late maturity (150- 180d), high yield potential",-,"September 23, 2024","June 26, 2025"
,161,Maize,No Germplasm Type,TPP00584,Maize TZA TARI TPP00584,-,TARI,John Mushongi,Funded,National,Category 2: Early and Late Testing,-,Maize CIMMYT BP00029,EA-PP1 Intermediate (white),Eastern Africa Early,-,Maize EAF MS00373,"Maize, white, rainfed, medium altitude, medium (110- 150 d) warm",-,"September 23, 2024","June 26, 2025"
,189,Maize,No Germplasm Type,TPP00585,Maize TZA TARI TPP00585,-,TARI,John Mushongi,Funded,National,Category 2: Early and Late Testing,-,Maize CIMMYT BP00125,EA-PP1 Early (white),Eastern Africa Early,-,Maize EAF MS00375,"Maize, Food, White, rainfed lowland, early (75 -100d) warm",-,"September 23, 2024","June 26, 2025"
,162,Maize,No Germplasm Type,TPP00586,Maize TZA TARI TPP00586,-,TARI,John Mushongi,Funded,National,Category 2: Early and Late Testing,-,Maize CIMMYT BP00029,EA-PP1 Intermediate (white),Eastern Africa Early,-,Maize EAF MS00373,"Maize, White, Mid-altitude dry agro-ecologies, Rainfed, Early - intermediate",-,"September 23, 2024","June 26, 2025"
,183,Maize,No Germplasm Type,TPP00587,Maize TZA TARI TPP00587,-,TARI,John Mushongi,Funded,National,Category 2: Early and Late Testing,-,Maize CIMMYT BP00040,-,-,-,Maize EAF MS00370,PVA Maize - All ecologies,-,"September 23, 2024","June 26, 2025"
,190,Maize,No Germplasm Type,TPP00565,Maize UGA NARO TPP00565,-,NARO,Godfrey Asea,Funded,National,Category 2: Early and Late Testing,-,Maize CIMMYT BP00125,EA-PP1 Early (white),Eastern Africa Early,-,Maize EAF MS00375,"Maize, ESA, EAF, Food, White, Mid-altitude Wet & Mid dry agro-ecologies, Rainfed, Early",-,"September 20, 2024","June 26, 2025"
,163,Maize,No Germplasm Type,TPP00566,Maize UGA NARO TPP00566,-,NARO,Godfrey Asea,Funded,National,Category 2: Early and Late Testing,-,Maize CIMMYT BP00029,EA-PP1 Intermediate (white),Eastern Africa Early,-,Maize EAF MS00373,"Maize, ESA, EAF, Food, White, Mid-altitude dry agro-ecologies, Rainfed, Mid",-,"September 20, 2024","June 26, 2025"
,134,Maize,No Germplasm Type,TPP00567,Maize UGA NARO TPP00567,-,NARO,Godfrey Asea,Funded,National,Category 2: Early and Late Testing,-,Maize CIMMYT BP00030,EA-PP2 (white),Eastern Africa Late,-,Maize EAF MS00372,"Maize, ESA, EAF, Food, White, Wet upper mid-altitude, Rainfed, Late",-,"September 20, 2024","June 26, 2025"
,144,Maize,No Germplasm Type,TPP00568,Maize UGA NARO TPP00568,-,NARO,Godfrey Asea,Funded,National,Category 2: Early and Late Testing,-,Maize CIMMYT BP00031,EA-PP3 (white),Eastern Africa Highlands,-,Maize EAF MS00374,"Maize, ESA, EAF, Food, White, Highlands, Rainfed, Late",-,"September 20, 2024","June 26, 2025"
,184,Maize,No Germplasm Type,TPP00569,Maize UGA NARO TPP00569,-,NARO,Godfrey Asea,Funded,National,Category 2: Early and Late Testing,-,Maize CIMMYT BP00040,-,-,-,Maize EAF MS00374,"Early/intermediate white maize hybrids, adapted to the Eastern African rainfed mid-altitude dry/wet agro-ecologies, and suitable for food use",-,"September 20, 2024","June 26, 2025"
,197,Maize,No Germplasm Type,TPP00202,Maize WAF IITA TPP00202,-,IITA,Baffour Badu-Apraku,Funded,CGIAR,Category 1: Full,-,Maize IITA BP00087,Early And Extra-Early Yellow And Orange Maize,Early,-,Maize WAF MS00867,"Dry savanna, Low input",-,"April 25, 2023","September 12, 2024"
,198,Maize,No Germplasm Type,TPP00203,Maize WAF IITA TPP00203,-,IITA,Baffour Badu-Apraku,Funded,CGIAR,Category 1: Full,-,Maize IITA BP00087,Early And Extra-Early Yellow And Orange Maize,Early,-,Maize WAF MS00868,"Dry savanna, Low input",-,"April 25, 2023","December 05, 2025"
,199,Maize,No Germplasm Type,TPP00204,Maize WAF IITA TPP00204,-,IITA,Baffour Badu-Apraku,Funded,CGIAR,Category 4: Late Testing,-,Maize IITA BP00087,Early And Extra-Early Yellow And Orange Maize,Early,-,Maize WAF MS00859,"Dry savanna, Low input",-,"April 25, 2023","December 05, 2025"
,200,Maize,No Germplasm Type,TPP00205,Maize WAF IITA TPP00205,-,IITA,Baffour Badu-Apraku,Funded,CGIAR,Category 4: Late Testing,-,Maize IITA BP00087,Early And Extra-Early Yellow And Orange Maize,Early,-,Maize WAF MS00860,"Dry savanna, Low input",-,"April 25, 2023","December 05, 2025"
,204,Maize,No Germplasm Type,TPP00214,Maize WAF IITA TPP00214,-,IITA,Baffour Badu-Apraku,Funded,CGIAR,Category 1: Full,-,Maize IITA BP00088,Early And Extra Early White Maize,Early,-,Maize WAF MS00863,"Dry savanna, Low input",-,"April 25, 2023","September 12, 2024"
,205,Maize,No Germplasm Type,TPP00215,Maize WAF IITA TPP00215,-,IITA,Baffour Badu-Apraku,Funded,CGIAR,Category 1: Full,-,Maize IITA BP00088,Early And Extra Early White Maize,Early,-,Maize WAF MS00864,"Dry savanna, Low input",-,"April 25, 2023","March 13, 2024"
,208,Maize,No Germplasm Type,TPP00218,Maize WAF IITA TPP00218,-,IITA,Abebe Menkir,Funded,CGIAR,Category 1: Full,-,Maize IITA BP00089,Intermediate And Late Yellow And Orange Maize,Late,-,Maize WAF MS00869,"Moist savanna, Humid Forest, Medium input",-,"April 25, 2023","September 12, 2024"
,209,Maize,No Germplasm Type,TPP00219,Maize WAF IITA TPP00219,-,IITA,Abebe Menkir,Funded,CGIAR,Category 1: Full,-,Maize IITA BP00089,Intermediate And Late Yellow And Orange Maize,Late,-,Maize WAF MS00870,"Moist savanna, Humid Forest, Medium input",-,"April 25, 2023","March 13, 2024"
,210,Maize,No Germplasm Type,TPP00220,Maize WAF IITA TPP00220,-,IITA,Abebe Menkir,Funded,CGIAR,Category 4: Late Testing,-,Maize IITA BP00089,Intermediate And Late Yellow And Orange Maize,Late,-,Maize WAF MS00861,"Moist savanna, Humid Forest, Medium input",-,"April 25, 2023","September 12, 2024"
,211,Maize,No Germplasm Type,TPP00221,Maize WAF IITA TPP00221,-,IITA,Abebe Menkir,Funded,CGIAR,Category 4: Late Testing,-,Maize IITA BP00089,Intermediate And Late Yellow And Orange Maize,Late,-,Maize WAF MS00862,"Moist savanna, Humid Forest, Medium input",-,"April 25, 2023","March 13, 2024"
,215,Maize,No Germplasm Type,TPP00230,Maize WAF IITA TPP00230,-,IITA,Abebe Menkir,Funded,CGIAR,Category 1: Full,-,Maize IITA BP00090,Intermediate And Late White Maize,Late,-,Maize WAF MS00865,"Moist savanna, Mid-altitude, Humid forest, Medium input",-,"April 25, 2023","September 12, 2024"
,216,Maize,No Germplasm Type,TPP00231,Maize WAF IITA TPP00231,-,IITA,Abebe Menkir,Funded,CGIAR,Category 1: Full,-,Maize IITA BP00090,Intermediate And Late White Maize,Late,-,Maize WAF MS00866,"Moist savanna, Mid-altitude, Humid forest, Medium input",-,"April 25, 2023","March 13, 2024"
,149,Maize,No Germplasm Type,TPP00534,Maize ZMB ZARI (Zambia) TPP00534,-,ZARI (Zambia),Mwansa Kabamba,Funded,National,-,-,Maize CIMMYT BP00033,SA-PP2 Extra Early to Early (white),Southern Africa Early,-,Maize SAF MS00355,"Maize, ESA, SAF, Food, White, Dry/wet mid-altitudes and lowlands, Rainfed, Extra early/Early",-,"September 17, 2024","June 26, 2025"
,150,Maize,No Germplasm Type,TPP00535,Maize ZMB ZARI (Zambia) TPP00535,-,ZARI (Zambia),Mwansa Kabamba,Funded,National,-,-,Maize CIMMYT BP00033,SA-PP2 Extra Early to Early (white),Southern Africa Early,-,Maize SAF MS00355,"Maize, ESA, SAF, Food, White, Dry/wet mid-altitudes and lowlands, Rainfed, Early",-,"September 17, 2024","June 26, 2025"
,172,Maize,No Germplasm Type,TPP00537,Maize ZMB ZARI (Zambia) TPP00537,-,ZARI (Zambia),Mwansa Kabamba,Funded,National,-,-,Maize CIMMYT BP00032,SA-PP1 - Intermediate (white),Southern Africa Intermediate/Late,-,Maize SAF MS00356,"High-yielding, intermediate, drought, heat- and low soil pH stress-tolerant white maize varieties for the Southern African dry/wet lowland and mid-altitude areas, and used mainly for food purposes.",-,"September 17, 2024","June 26, 2025"
,193,Maize,No Germplasm Type,TPP00538,Maize ZMB ZARI (Zambia) TPP00538,-,ZARI (Zambia),Mwansa Kabamba,Funded,National,-,-,Maize CIMMYT BP00126,-,-,-,Maize SAF MS00354,"High-yielding, late, drought-, heat- and low soil pH stress-tolerant white maize varieties for the Southern African dry/wet lowland and mid-altitude areas and used mainly for food purposes.",-,"September 17, 2024","June 26, 2025"
,181,Maize,No Germplasm Type,TPP00539,Maize ZMB ZARI (Zambia) TPP00539,-,ZARI (Zambia),Mwansa Kabamba,Funded,National,-,-,Maize CIMMYT BP00040,-,-,-,Maize SAF MS00356,"High-yielding, intermediate to late , drought-, heat- and low soil pH stress-tolerant white maize varieties for the Southern African dry/wet lowland and mid-altitude areas, and used mainly for food purposes.",-,"September 17, 2024","June 26, 2025"
,169,Maize,No Germplasm Type,TPP00540,Maize ZMB ZARI (Zambia) TPP00540,-,ZARI (Zambia),Mwansa Kabamba,Funded,National,-,-,Maize CIMMYT BP00032,SA-PP1 - Intermediate (white),Southern Africa Intermediate/Late,-,Maize SAF MS00356,"High-yielding, intermediate to late, drought-, heat- and low soil pH stress-tolerant white maize varieties for the Southern African dry/wet lowland and mid-altitude areas and used mainly for food purposes.",-,"September 17, 2024","June 26, 2025"
,151,Maize,No Germplasm Type,TPP00524,Maize ZWE DR&SS TPP00524,-,DR&SS,Ronica Mukaro,Funded,National,-,-,Maize CIMMYT BP00033,SA-PP2 Extra Early to Early (white),Southern Africa Early,-,Maize SAF MS00355,"Maize, ESA, SAF, Food, White, Mid-altitude dry agro-ecologies, Rainfed, Early Correct TPP Lead name: Ronica Mukaro Organization: DR&SS",-,"September 12, 2024","June 26, 2025"
,152,Maize,No Germplasm Type,TPP00525,Maize ZWE DR&SS TPP00525,-,DR&SS,Ronica Mukaro,Funded,National,-,-,Maize CIMMYT BP00033,SA-PP2 Extra Early to Early (white),Southern Africa Early,-,Maize SAF MS00355,"Maize, ESA, SAF, Food, White, Dry/wet mid-altitudes and lowlands, Rainfed, Early maturity Correct TPP Lead name: Ronica Mukaro Organization: DR&SS Organization: DR&SS",-,"September 12, 2024","June 26, 2025"
,185,Maize,No Germplasm Type,TPP00526,Maize ZWE DR&SS TPP00526,-,DR&SS,Ronica Mukaro,Funded,National,-,-,Maize CIMMYT BP00040,-,-,-,Maize SAF MS00352,"Maize, ESA, SAF, Food, Orange, Dry/wet mid-altitudes and lowlands, Rainfed, Early-Medium maturity Correct TPP Lead name: Ronica Mukaro Organization: DR&SS",-,"September 12, 2024","June 26, 2025"
,194,Maize,No Germplasm Type,TPP00527,Maize ZWE DR&SS TPP00527,-,DR&SS,Ronica Mukaro,Funded,National,-,-,Maize CIMMYT BP00126,-,-,-,Maize SAF MS00354,"Maize, ESA, SAF, Food, White, Dry/wet mid-altitudes and transition ecologies, Rainfed, Late Correct TPP Lead name: Ronica Mukaro Organization: DR&SS",-,"September 13, 2024","June 26, 2025"
,195,Maize,No Germplasm Type,TPP00528,Maize ZWE DR&SS TPP00528,-,DR&SS,Ronica Mukaro,Funded,National,-,-,Maize CIMMYT BP00126,-,-,-,Maize SAF MS00354,"Maize, ESA, SAF, Food, Yellow, Dry/wet mid-altitudes and transition ecologies, Rainfed, Late Correct TPP Lead name: Ronica Mukaro Organization: DR&SS",-,"September 13, 2024","June 26, 2025"
,173,Maize,No Germplasm Type,TPP00529,Maize ZWE DR&SS TPP00529,-,DR&SS,Ronica Mukaro,Funded,National,-,-,Maize CIMMYT BP00032,SA-PP1 - Intermediate (white),Southern Africa Intermediate/Late,-,Maize SAF MS00356,"Maize, ESA, SAF, Food, Yellow, Dry/wet mid-altitudes and lowlands, Rainfed, Medium maturity Correct TPP Lead name: Ronica Mukaro Organization: DR&SS",-,"September 13, 2024","June 26, 2025"
,174,Maize,No Germplasm Type,TPP00530,Maize ZWE DR&SS TPP00530,-,DR&SS,Ronica Mukaro,Funded,National,-,-,Maize CIMMYT BP00032,SA-PP1 - Intermediate (white),Southern Africa Intermediate/Late,-,Maize SAF MS00356,"Maize, ESA, SAF, Food, White, Dry/wet mid-altitudes and lowlands, Rainfed, Early - Medium maturity Correct TPP Lead name: Ronica Mukaro Organization: DR&SS",-,"September 13, 2024","June 26, 2025"
,175,Maize,No Germplasm Type,TPP00531,Maize ZWE DR&SS TPP00531,-,DR&SS,Ronica Mukaro,Funded,National,-,-,Maize CIMMYT BP00032,SA-PP1 - Intermediate (white),Southern Africa Intermediate/Late,-,Maize SAF MS00353,"Maize, ESA, SAF, Food, White, Dry/wet mid-altitudes and lowlands, Rainfed, Early-Medium maturity Correct TPP Lead name: Ronica Mukaro Organization: DR&SS",-,"September 13, 2024","October 02, 2025"
,176,Maize,No Germplasm Type,TPP00532,Maize ZWE DR&SS TPP00532,-,DR&SS,Ronica Mukaro,Funded,National,-,-,Maize CIMMYT BP00032,SA-PP1 - Intermediate (white),Southern Africa Intermediate/Late,-,Maize SAF MS00356,"Maize, ESA, SAF, Food, White, Dry/wet mid-altitudes and lowlands, Rainfed, Medium maturity Correct TPP Lead name: Ronica Mukaro Organization: DR&SS",-,"September 13, 2024","June 26, 2025"
,219,Millet,Finger,TPP00402,Millet Finger EAF CIMMYT TPP00402,-,CIMMYT,Tamerlane Nas,Funded,CGIAR,Category 1: Full,-,Millet Finger CIMMYT BP00152,EBFM,ADCIN ESA Finger millet breeding working group,-,Millet Finger EAF MS00652,EAF Early brown varieties for food & brewing in rainfed /irrigated semi humid mid altitudes,-,"May 30, 2024","May 31, 2024"
,220,Millet,Finger,TPP00734,Millet Finger EAF CIMMYT TPP00734,-,CIMMYT,Tamerlane Nas,Funded,CGIAR,Category 1: Full,-,Millet Finger CIMMYT BP00153,LBFM,ADCIN ESA Finger millet breeding working group,-,Millet Finger EAF MS00655,-,-,"November 27, 2024","November 27, 2024"
,221,Millet,Finger,TPP00737,Millet Finger EAF CIMMYT TPP00737,-,CIMMYT,Tamerlane Nas,Funded,CGIAR,Category 1: Full,-,Millet Finger CIMMYT BP00154,EWFM,ADCIN ESA Finger millet breeding working group,-,Millet Finger EAF MS00658,-,-,"November 27, 2024","November 27, 2024"
,222,Millet,Finger,TPP00739,Millet Finger EAF CIMMYT TPP00739,-,CIMMYT,Tamerlane Nas,Funded,CGIAR,Category 4: Late Testing,-,Millet Finger CIMMYT BP00157,LWFM,ADCIN ESA Finger millet breeding working group,-,Millet Finger EAF MS00660,-,-,"November 27, 2024","November 27, 2024"
,14,Millet,Finger,TPP01006,Millet Finger EAF ICRISAT TPP01006,-,ICRISAT,Henry Ojulong,Funded,CGIAR,Category 1: Full,-,-,-,-,-,Millet Finger EAF MS00652,-,-,"December 10, 2025","December 12, 2025"
,15,Millet,Finger,TPP01008,Millet Finger EAF ICRISAT TPP01008,-,ICRISAT,Henry Ojulong,Funded,CGIAR,Category 1: Full,-,-,-,-,-,Millet Finger EAF MS00655,-,-,"December 12, 2025","December 12, 2025"
,17,Millet,Finger,TPP01010,Millet Finger EAF ICRISAT TPP01010,-,ICRISAT,Henry Ojulong,Funded,CGIAR,Category 1: Full,-,-,-,-,-,Millet Finger EAF MS00658,-,-,"December 12, 2025","December 12, 2025"
,19,Millet,Finger,TPP01012,Millet Finger EAF ICRISAT TPP01012,-,ICRISAT,Henry Ojulong,Funded,CGIAR,Category 4: Late Testing,-,-,-,-,-,Millet Finger EAF MS00660,This is a clone of TPP00739 (Millet Finger EAF CIMMYT TPP00739),-,"December 12, 2025","December 12, 2025"
,223,Millet,Finger,TPP00424,Millet Finger SA ICRISAT TPP00424,-,ICRISAT,Sobhan Sajja,Funded,CGIAR,Category 1: Full,-,Millet Finger ICRISAT BP00160,Short duration finger millet varieties for South Asia,Finger millet-ICRISAT-SA,-,Millet Finger SA MS00955,Short duration (80-100) finger millet varieties for semi-arid areas in South Asia for food and malting purposes,-,"August 16, 2024","January 30, 2025"
,224,Millet,Finger,TPP00636,Millet Finger SA ICRISAT TPP00636,-,ICRISAT,Sobhan Sajja,Funded,CGIAR,Category 1: Full,-,Millet Finger ICRISAT BP00196,Medium duration finger millet varieties for South Asia,Finger millet-ICRISAT-SA,-,Millet Finger SA MS00956,Medium duration (105 - 120 days) finger millet varieties for semi-arid areas in South Asia for food and malting purposes,-,"October 21, 2024","January 30, 2025"
,16,Millet,Finger,TPP01009,Millet Finger SAF ICRISAT TPP01009,-,ICRISAT,Henry Ojulong,Funded,CGIAR,-,-,-,-,-,-,Millet Finger SAF MS00657,-,-,"December 12, 2025","December 12, 2025"
,18,Millet,Finger,TPP01011,Millet Finger SAF ICRISAT TPP01011,-,ICRISAT,Henry Ojulong,Funded,CGIAR,-,-,-,-,-,-,Millet Finger SAF MS00659,-,-,"December 12, 2025","December 12, 2025"
,225,Millet,Pearl,TPP00958,Millet Pearl CAF CIMMYT TPP00958,-,CIMMYT,Inoussa Drabo,Funded,CGIAR,Category 2: Early and Late Testing,-,Millet Pearl CIMMYT BP00139,SD-OPV Pearl Millet,WCA Pearl Millet Breeding Team,-,Millet Pearl CAF MS00985,-,-,"October 28, 2025","October 28, 2025"
,226,Millet,Pearl,TPP00959,Millet Pearl CAF CIMMYT TPP00959,-,CIMMYT,Inoussa Drabo,Funded,CGIAR,Category 1: Full,-,Millet Pearl CIMMYT BP00139,SD-OPV Pearl Millet,WCA Pearl Millet Breeding Team,-,Millet Pearl CAF MS00080,Short duration dual purpose pearl millet OPVs adapted to Sahelian zone of West and and Central Africa for food and food processing,-,"October 28, 2025","October 28, 2025"
,234,Millet,Pearl,TPP00960,Millet Pearl CAF CIMMYT TPP00960,-,CIMMYT,Inoussa Drabo,Funded,CGIAR,Category 1: Full,-,Millet Pearl CIMMYT BP00140,MD-OPV Pearl Millet,WCA Pearl Millet Breeding Team,-,Millet Pearl CAF MS00082,Medium duration dual purpose pearl millet OPVs adapted to the Sudanian zone of West and Central Africa for food,-,"October 28, 2025","October 28, 2025"
